<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
02/09/17,12:15:00,59563.0000000,59569.0000000,59561.0000000,59563.0000000,679
02/09/17,12:16:00,59563.0000000,59564.0000000,59536.0000000,59547.0000000,2630
02/09/17,12:17:00,59544.0000000,59554.0000000,59543.0000000,59550.0000000,2224
02/09/17,12:18:00,59550.0000000,59563.0000000,59548.0000000,59561.0000000,1226
02/09/17,12:19:00,59560.0000000,59561.0000000,59551.0000000,59556.0000000,714
02/09/17,12:20:00,59553.0000000,59556.0000000,59540.0000000,59546.0000000,1176
02/09/17,12:21:00,59545.0000000,59555.0000000,59543.0000000,59554.0000000,707
02/09/17,12:22:00,59552.0000000,59564.0000000,59552.0000000,59554.0000000,1146
02/09/17,12:23:00,59556.0000000,59565.0000000,59554.0000000,59559.0000000,2011
02/09/17,12:24:00,59559.0000000,59567.0000000,59559.0000000,59561.0000000,2728
02/09/17,12:25:00,59561.0000000,59562.0000000,59552.0000000,59558.0000000,2209
02/09/17,12:26:00,59558.0000000,59558.0000000,59545.0000000,59552.0000000,1052
02/09/17,12:27:00,59552.0000000,59559.0000000,59548.0000000,59552.0000000,782
02/09/17,12:28:00,59551.0000000,59560.0000000,59550.0000000,59555.0000000,459
02/09/17,12:29:00,59555.0000000,59555.0000000,59548.0000000,59548.0000000,338
02/09/17,12:30:00,59549.0000000,59552.0000000,59545.0000000,59547.0000000,1249
02/09/17,12:31:00,59548.0000000,59555.0000000,59538.0000000,59545.0000000,2101
02/09/17,12:32:00,59545.0000000,59549.0000000,59542.0000000,59548.0000000,1105
02/09/17,12:33:00,59546.0000000,59547.0000000,59533.0000000,59534.0000000,560
02/09/17,12:34:00,59535.0000000,59564.0000000,59533.0000000,59560.0000000,3084
02/09/17,12:35:00,59558.0000000,59565.0000000,59553.0000000,59563.0000000,992
02/09/17,12:36:00,59561.0000000,59568.0000000,59559.0000000,59562.0000000,1421
02/09/17,12:37:00,59562.0000000,59565.0000000,59555.0000000,59563.0000000,1041
02/09/17,12:38:00,59564.0000000,59565.0000000,59545.0000000,59550.0000000,1505
02/09/17,12:39:00,59549.0000000,59552.0000000,59540.0000000,59542.0000000,865
02/09/17,12:40:00,59544.0000000,59549.0000000,59538.0000000,59546.0000000,1296
02/09/17,12:41:00,59546.0000000,59555.0000000,59529.0000000,59534.0000000,4217
02/09/17,12:42:00,59534.0000000,59545.0000000,59533.0000000,59541.0000000,1347
02/09/17,12:43:00,59541.0000000,59555.0000000,59538.0000000,59541.0000000,10817
02/09/17,12:44:00,59540.0000000,59545.0000000,59535.0000000,59545.0000000,2843
02/09/17,12:45:00,59545.0000000,59545.0000000,59529.0000000,59532.0000000,1177
02/09/17,12:46:00,59532.0000000,59540.0000000,59528.0000000,59531.0000000,1270
02/09/17,12:47:00,59532.0000000,59532.0000000,59514.0000000,59520.0000000,8044
02/09/17,12:48:00,59520.0000000,59524.0000000,59515.0000000,59521.0000000,1202
02/09/17,12:49:00,59522.0000000,59524.0000000,59511.0000000,59512.0000000,824
02/09/17,12:50:00,59513.0000000,59514.0000000,59480.0000000,59489.0000000,19074
02/09/17,12:51:00,59491.0000000,59499.0000000,59478.0000000,59499.0000000,4798
02/09/17,12:52:00,59498.0000000,59509.0000000,59490.0000000,59502.0000000,1856
02/09/17,12:53:00,59501.0000000,59507.0000000,59480.0000000,59489.0000000,1685
02/09/17,12:54:00,59490.0000000,59507.0000000,59486.0000000,59501.0000000,2473
02/09/17,12:55:00,59499.0000000,59506.0000000,59489.0000000,59501.0000000,2608
02/09/17,12:56:00,59503.0000000,59529.0000000,59500.0000000,59524.0000000,4665
02/09/17,12:57:00,59520.0000000,59523.0000000,59510.0000000,59516.0000000,1619
02/09/17,12:58:00,59514.0000000,59515.0000000,59507.0000000,59509.0000000,573
02/09/17,12:59:00,59509.0000000,59510.0000000,59493.0000000,59497.0000000,1621
02/09/17,13:00:00,59494.0000000,59508.0000000,59485.0000000,59505.0000000,3959
02/09/17,13:01:00,59506.0000000,59510.0000000,59500.0000000,59507.0000000,675
02/09/17,13:02:00,59509.0000000,59514.0000000,59503.0000000,59512.0000000,751
02/09/17,13:03:00,59512.0000000,59513.0000000,59496.0000000,59500.0000000,971
02/09/17,13:04:00,59499.0000000,59502.0000000,59487.0000000,59496.0000000,946
02/09/17,13:05:00,59494.0000000,59500.0000000,59487.0000000,59490.0000000,2000
02/09/17,13:06:00,59490.0000000,59495.0000000,59484.0000000,59494.0000000,984
02/09/17,13:07:00,59494.0000000,59497.0000000,59490.0000000,59494.0000000,1018
02/09/17,13:08:00,59491.0000000,59510.0000000,59490.0000000,59508.0000000,2830
02/09/17,13:09:00,59506.0000000,59509.0000000,59495.0000000,59499.0000000,1327
02/09/17,13:10:00,59499.0000000,59503.0000000,59493.0000000,59503.0000000,374
02/09/17,13:11:00,59499.0000000,59503.0000000,59498.0000000,59501.0000000,202
02/09/17,13:12:00,59500.0000000,59501.0000000,59496.0000000,59498.0000000,222
02/09/17,13:13:00,59499.0000000,59502.0000000,59492.0000000,59497.0000000,727
02/09/17,13:14:00,59497.0000000,59504.0000000,59495.0000000,59496.0000000,1158
02/09/17,13:15:00,59499.0000000,59512.0000000,59494.0000000,59512.0000000,1071
02/09/17,13:16:00,59512.0000000,59522.0000000,59508.0000000,59519.0000000,945
02/09/17,13:17:00,59522.0000000,59522.0000000,59503.0000000,59507.0000000,1384
02/09/17,13:18:00,59504.0000000,59504.0000000,59492.0000000,59493.0000000,1715
02/09/17,13:19:00,59493.0000000,59504.0000000,59480.0000000,59487.0000000,2437
02/09/17,13:20:00,59485.0000000,59490.0000000,59418.0000000,59425.0000000,31106
02/09/17,13:21:00,59426.0000000,59430.0000000,59418.0000000,59420.0000000,5720
02/09/17,13:22:00,59421.0000000,59423.0000000,59403.0000000,59416.0000000,5434
02/09/17,13:23:00,59415.0000000,59417.0000000,59370.0000000,59373.0000000,18242
02/09/17,13:24:00,59375.0000000,59379.0000000,59340.0000000,59368.0000000,18346
02/09/17,13:25:00,59368.0000000,59371.0000000,59350.0000000,59366.0000000,6027
02/09/17,13:26:00,59367.0000000,59370.0000000,59354.0000000,59366.0000000,3670
02/09/17,13:27:00,59365.0000000,59403.0000000,59354.0000000,59387.0000000,6522
02/09/17,13:28:00,59383.0000000,59386.0000000,59313.0000000,59357.0000000,36038
02/09/17,13:29:00,59353.0000000,59360.0000000,59332.0000000,59350.0000000,9112
02/09/17,13:30:00,59350.0000000,59355.0000000,59320.0000000,59332.0000000,10233
02/09/17,13:31:00,59332.0000000,59352.0000000,59324.0000000,59326.0000000,10184
02/09/17,13:32:00,59326.0000000,59336.0000000,59296.0000000,59302.0000000,14039
02/09/17,13:33:00,59302.0000000,59346.0000000,59300.0000000,59331.0000000,8475
02/09/17,13:34:00,59332.0000000,59356.0000000,59329.0000000,59343.0000000,4462
02/09/17,13:35:00,59343.0000000,59348.0000000,59316.0000000,59316.0000000,4460
02/09/17,13:36:00,59316.0000000,59356.0000000,59315.0000000,59354.0000000,2199
02/09/17,13:37:00,59354.0000000,59369.0000000,59342.0000000,59358.0000000,4645
02/09/17,13:38:00,59355.0000000,59357.0000000,59340.0000000,59355.0000000,2339
02/09/17,13:39:00,59354.0000000,59373.0000000,59351.0000000,59365.0000000,2400
02/09/17,13:40:00,59365.0000000,59365.0000000,59333.0000000,59340.0000000,1719
02/09/17,13:41:00,59337.0000000,59368.0000000,59334.0000000,59363.0000000,3562
02/09/17,13:42:00,59363.0000000,59382.0000000,59362.0000000,59381.0000000,2771
02/09/17,13:43:00,59380.0000000,59393.0000000,59368.0000000,59391.0000000,4128
02/09/17,13:44:00,59387.0000000,59398.0000000,59371.0000000,59389.0000000,3528
02/09/17,13:45:00,59389.0000000,59405.0000000,59382.0000000,59389.0000000,2686
02/09/17,13:46:00,59387.0000000,59398.0000000,59370.0000000,59397.0000000,2474
02/09/17,13:47:00,59397.0000000,59401.0000000,59379.0000000,59383.0000000,3768
02/09/17,13:48:00,59384.0000000,59395.0000000,59380.0000000,59394.0000000,1177
02/09/17,13:49:00,59394.0000000,59400.0000000,59382.0000000,59384.0000000,777
02/09/17,13:50:00,59383.0000000,59386.0000000,59361.0000000,59368.0000000,2921
02/09/17,13:51:00,59367.0000000,59376.0000000,59364.0000000,59375.0000000,736
02/09/17,13:52:00,59373.0000000,59383.0000000,59372.0000000,59378.0000000,620
02/09/17,13:53:00,59377.0000000,59389.0000000,59373.0000000,59382.0000000,1213
02/09/17,13:54:00,59380.0000000,59390.0000000,59376.0000000,59381.0000000,944
02/09/17,13:55:00,59383.0000000,59393.0000000,59371.0000000,59374.0000000,1191
02/09/17,13:56:00,59373.0000000,59383.0000000,59371.0000000,59376.0000000,488
02/09/17,13:57:00,59374.0000000,59386.0000000,59371.0000000,59385.0000000,1489
02/09/17,13:58:00,59384.0000000,59388.0000000,59378.0000000,59381.0000000,715
02/09/17,13:59:00,59378.0000000,59381.0000000,59366.0000000,59366.0000000,947
02/09/17,14:05:00,59369.0000000,59395.0000000,59369.0000000,59389.0000000,3089
02/09/17,14:06:00,59389.0000000,59417.0000000,59389.0000000,59416.0000000,6067
02/09/17,14:07:00,59415.0000000,59422.0000000,59406.0000000,59412.0000000,1540
02/09/17,14:08:00,59409.0000000,59417.0000000,59398.0000000,59404.0000000,1669
02/09/17,14:09:00,59404.0000000,59409.0000000,59394.0000000,59394.0000000,777
02/09/17,14:10:00,59394.0000000,59404.0000000,59360.0000000,59377.0000000,2371
02/09/17,14:11:00,59378.0000000,59393.0000000,59374.0000000,59387.0000000,613
02/09/17,14:12:00,59386.0000000,59387.0000000,59366.0000000,59373.0000000,1588
02/09/17,14:13:00,59372.0000000,59389.0000000,59371.0000000,59377.0000000,1478
02/09/17,14:14:00,59376.0000000,59380.0000000,59369.0000000,59378.0000000,459
02/09/17,14:15:00,59376.0000000,59387.0000000,59361.0000000,59382.0000000,1511
02/09/17,14:16:00,59383.0000000,59391.0000000,59378.0000000,59383.0000000,878
02/09/17,14:17:00,59383.0000000,59388.0000000,59372.0000000,59388.0000000,701
02/09/17,14:18:00,59386.0000000,59419.0000000,59385.0000000,59403.0000000,2133
02/09/17,14:19:00,59400.0000000,59410.0000000,59396.0000000,59399.0000000,525
02/09/17,14:20:00,59398.0000000,59403.0000000,59380.0000000,59396.0000000,2024
02/09/17,14:21:00,59396.0000000,59398.0000000,59386.0000000,59392.0000000,464
02/09/17,14:22:00,59391.0000000,59394.0000000,59379.0000000,59386.0000000,784
02/09/17,14:23:00,59385.0000000,59388.0000000,59365.0000000,59375.0000000,1372
02/09/17,14:24:00,59375.0000000,59385.0000000,59373.0000000,59380.0000000,863
02/09/17,14:25:00,59378.0000000,59400.0000000,59377.0000000,59395.0000000,1527
02/09/17,14:26:00,59395.0000000,59405.0000000,59391.0000000,59399.0000000,1404
02/09/17,14:27:00,59403.0000000,59411.0000000,59397.0000000,59402.0000000,1102
02/09/17,14:28:00,59402.0000000,59411.0000000,59399.0000000,59410.0000000,1068
02/09/17,14:29:00,59406.0000000,59410.0000000,59400.0000000,59400.0000000,676
02/09/17,14:30:00,59400.0000000,59406.0000000,59392.0000000,59394.0000000,1002
02/09/17,14:31:00,59392.0000000,59410.0000000,59392.0000000,59404.0000000,1859
02/09/17,14:32:00,59404.0000000,59412.0000000,59403.0000000,59409.0000000,4818
02/09/17,14:33:00,59410.0000000,59413.0000000,59404.0000000,59406.0000000,890
02/09/17,14:34:00,59407.0000000,59433.0000000,59406.0000000,59416.0000000,4237
02/09/17,14:35:00,59414.0000000,59417.0000000,59395.0000000,59398.0000000,2008
02/09/17,14:36:00,59400.0000000,59401.0000000,59395.0000000,59398.0000000,471
02/09/17,14:37:00,59398.0000000,59405.0000000,59393.0000000,59405.0000000,475
02/09/17,14:38:00,59403.0000000,59410.0000000,59393.0000000,59393.0000000,610
02/09/17,14:39:00,59392.0000000,59412.0000000,59390.0000000,59407.0000000,732
02/09/17,14:40:00,59407.0000000,59408.0000000,59396.0000000,59401.0000000,941
02/09/17,14:41:00,59401.0000000,59401.0000000,59396.0000000,59398.0000000,228
02/09/17,14:42:00,59400.0000000,59406.0000000,59395.0000000,59400.0000000,1580
02/09/17,14:43:00,59400.0000000,59405.0000000,59374.0000000,59379.0000000,2196
02/09/17,14:44:00,59377.0000000,59388.0000000,59362.0000000,59367.0000000,4990
02/09/17,14:45:00,59369.0000000,59380.0000000,59366.0000000,59376.0000000,539
02/09/17,14:46:00,59375.0000000,59376.0000000,59365.0000000,59375.0000000,1154
02/09/17,14:47:00,59376.0000000,59387.0000000,59373.0000000,59375.0000000,908
02/09/17,14:48:00,59378.0000000,59393.0000000,59376.0000000,59389.0000000,1140
02/09/17,14:49:00,59390.0000000,59399.0000000,59385.0000000,59389.0000000,1135
02/09/17,14:50:00,59392.0000000,59394.0000000,59388.0000000,59392.0000000,209
02/09/17,14:51:00,59390.0000000,59398.0000000,59390.0000000,59394.0000000,344
02/09/17,14:52:00,59394.0000000,59397.0000000,59390.0000000,59394.0000000,355
02/09/17,14:53:00,59393.0000000,59396.0000000,59386.0000000,59393.0000000,1038
02/09/17,14:54:00,59392.0000000,59395.0000000,59391.0000000,59392.0000000,121
02/09/17,14:55:00,59391.0000000,59410.0000000,59390.0000000,59409.0000000,2883
02/09/17,14:56:00,59408.0000000,59410.0000000,59395.0000000,59402.0000000,2244
02/09/17,14:57:00,59400.0000000,59456.0000000,59398.0000000,59446.0000000,7129
02/09/17,14:58:00,59444.0000000,59449.0000000,59419.0000000,59424.0000000,7404
02/09/17,14:59:00,59424.0000000,59427.0000000,59412.0000000,59417.0000000,1661
02/09/17,15:00:00,59416.0000000,59434.0000000,59411.0000000,59429.0000000,1490
02/09/17,15:01:00,59431.0000000,59438.0000000,59423.0000000,59437.0000000,840
02/09/17,15:02:00,59434.0000000,59438.0000000,59414.0000000,59417.0000000,710
02/09/17,15:03:00,59416.0000000,59427.0000000,59414.0000000,59422.0000000,705
02/09/17,15:04:00,59418.0000000,59427.0000000,59417.0000000,59420.0000000,559
02/09/17,15:05:00,59419.0000000,59428.0000000,59414.0000000,59428.0000000,600
02/09/17,15:06:00,59428.0000000,59437.0000000,59425.0000000,59428.0000000,988
02/09/17,15:07:00,59428.0000000,59448.0000000,59425.0000000,59441.0000000,1828
02/09/17,15:08:00,59444.0000000,59445.0000000,59429.0000000,59443.0000000,2623
02/09/17,15:09:00,59443.0000000,59444.0000000,59427.0000000,59429.0000000,1304
02/09/17,15:10:00,59429.0000000,59431.0000000,59421.0000000,59426.0000000,494
02/09/17,15:11:00,59428.0000000,59432.0000000,59422.0000000,59425.0000000,629
02/09/17,15:12:00,59425.0000000,59429.0000000,59421.0000000,59427.0000000,1576
02/09/17,15:13:00,59427.0000000,59435.0000000,59408.0000000,59412.0000000,3920
02/09/17,15:14:00,59412.0000000,59428.0000000,59410.0000000,59413.0000000,2408
02/09/17,15:15:00,59410.0000000,59420.0000000,59407.0000000,59408.0000000,920
02/09/17,15:16:00,59411.0000000,59415.0000000,59400.0000000,59412.0000000,2128
02/09/17,15:17:00,59413.0000000,59422.0000000,59411.0000000,59417.0000000,659
02/09/17,15:18:00,59417.0000000,59421.0000000,59415.0000000,59416.0000000,683
02/09/17,15:19:00,59419.0000000,59425.0000000,59415.0000000,59420.0000000,930
02/09/17,15:20:00,59420.0000000,59429.0000000,59419.0000000,59429.0000000,594
02/09/17,15:21:00,59428.0000000,59434.0000000,59425.0000000,59430.0000000,1279
02/09/17,15:22:00,59430.0000000,59433.0000000,59423.0000000,59428.0000000,2126
02/09/17,15:23:00,59424.0000000,59430.0000000,59421.0000000,59422.0000000,539
02/09/17,15:24:00,59423.0000000,59431.0000000,59422.0000000,59429.0000000,251
02/09/17,15:25:00,59429.0000000,59429.0000000,59414.0000000,59427.0000000,1350
02/09/17,15:26:00,59426.0000000,59430.0000000,59419.0000000,59425.0000000,553
02/09/17,15:27:00,59426.0000000,59426.0000000,59421.0000000,59425.0000000,389
02/09/17,15:28:00,59422.0000000,59426.0000000,59419.0000000,59419.0000000,236
02/09/17,15:29:00,59421.0000000,59425.0000000,59416.0000000,59420.0000000,779
02/09/17,15:30:00,59422.0000000,59425.0000000,59410.0000000,59411.0000000,396
02/09/17,15:31:00,59411.0000000,59418.0000000,59407.0000000,59414.0000000,390
02/09/17,15:32:00,59413.0000000,59419.0000000,59410.0000000,59413.0000000,405
02/09/17,15:33:00,59411.0000000,59412.0000000,59409.0000000,59410.0000000,396
02/09/17,15:34:00,59410.0000000,59422.0000000,59402.0000000,59418.0000000,987
02/09/17,15:35:00,59416.0000000,59417.0000000,59396.0000000,59397.0000000,1841
02/09/17,15:36:00,59397.0000000,59399.0000000,59385.0000000,59390.0000000,1885
02/09/17,15:37:00,59390.0000000,59398.0000000,59385.0000000,59397.0000000,888
02/09/17,15:38:00,59397.0000000,59414.0000000,59393.0000000,59410.0000000,1055
02/09/17,15:39:00,59407.0000000,59420.0000000,59405.0000000,59417.0000000,892
02/09/17,15:40:00,59416.0000000,59420.0000000,59400.0000000,59406.0000000,912
02/09/17,15:41:00,59407.0000000,59420.0000000,59402.0000000,59419.0000000,637
02/09/17,15:42:00,59416.0000000,59430.0000000,59414.0000000,59423.0000000,1342
02/09/17,15:43:00,59421.0000000,59422.0000000,59415.0000000,59417.0000000,250
02/09/17,15:44:00,59417.0000000,59423.0000000,59411.0000000,59411.0000000,251
02/09/17,15:45:00,59414.0000000,59420.0000000,59410.0000000,59415.0000000,366
02/09/17,15:46:00,59414.0000000,59414.0000000,59392.0000000,59404.0000000,2068
02/09/17,15:47:00,59402.0000000,59405.0000000,59369.0000000,59372.0000000,3240
02/09/17,15:48:00,59373.0000000,59377.0000000,59366.0000000,59374.0000000,1545
02/09/17,15:49:00,59371.0000000,59414.0000000,59371.0000000,59406.0000000,3498
02/09/17,15:50:00,59407.0000000,59415.0000000,59400.0000000,59410.0000000,2030
02/09/17,15:51:00,59408.0000000,59414.0000000,59401.0000000,59405.0000000,879
02/09/17,15:52:00,59405.0000000,59409.0000000,59399.0000000,59409.0000000,1052
02/09/17,15:53:00,59409.0000000,59421.0000000,59405.0000000,59407.0000000,1320
02/09/17,15:54:00,59407.0000000,59409.0000000,59392.0000000,59395.0000000,1039
02/09/17,15:55:00,59395.0000000,59398.0000000,59379.0000000,59380.0000000,1602
02/09/17,15:56:00,59380.0000000,59382.0000000,59332.0000000,59351.0000000,16174
02/09/17,15:57:00,59350.0000000,59357.0000000,59343.0000000,59354.0000000,1618
02/09/17,15:58:00,59352.0000000,59353.0000000,59330.0000000,59337.0000000,2612
02/09/17,15:59:00,59334.0000000,59337.0000000,59264.0000000,59268.0000000,24449
02/09/17,16:00:00,59266.0000000,59309.0000000,59247.0000000,59308.0000000,19128
02/09/17,16:01:00,59307.0000000,59320.0000000,59278.0000000,59285.0000000,7346
02/09/17,16:02:00,59284.0000000,59289.0000000,59276.0000000,59280.0000000,2948
02/09/17,16:03:00,59280.0000000,59315.0000000,59274.0000000,59309.0000000,4070
02/09/17,16:04:00,59308.0000000,59318.0000000,59303.0000000,59310.0000000,4479
02/09/17,16:05:00,59309.0000000,59329.0000000,59300.0000000,59301.0000000,2459
02/09/17,16:06:00,59300.0000000,59301.0000000,59271.0000000,59279.0000000,2563
02/09/17,16:07:00,59279.0000000,59293.0000000,59254.0000000,59288.0000000,15919
02/09/17,16:08:00,59285.0000000,59296.0000000,59275.0000000,59289.0000000,2337
02/09/17,16:09:00,59288.0000000,59310.0000000,59286.0000000,59306.0000000,3738
02/09/17,16:10:00,59304.0000000,59305.0000000,59279.0000000,59279.0000000,2451
02/09/17,16:11:00,59279.0000000,59301.0000000,59261.0000000,59301.0000000,3988
02/09/17,16:12:00,59299.0000000,59315.0000000,59297.0000000,59310.0000000,2131
02/09/17,16:13:00,59311.0000000,59321.0000000,59304.0000000,59318.0000000,1323
02/09/17,16:14:00,59318.0000000,59336.0000000,59302.0000000,59313.0000000,3737
02/09/17,16:15:00,59316.0000000,59316.0000000,59287.0000000,59297.0000000,8091
02/09/17,16:16:00,59297.0000000,59318.0000000,59291.0000000,59307.0000000,2873
02/09/17,16:17:00,59308.0000000,59327.0000000,59308.0000000,59320.0000000,1500
